instance_id	batch_id	cmap_name	INN1	concentration (M)	duration (h)	cell2	array3	perturbation_scan_id	vehicle_scan_id4	scanner	vehicle	vendor	catalog_number	catalog_name
1913	610	sulfaguanidine	INN	0.0000186	6	PC3	HG-U133A	610611110806.B01	.H01.G02.E03.D04.B05.A06	GS3000	DMSO	Prestwick Chemical	10	Sulfaguanidine [57-67-0]
1914	610	minoxidil	INN	0.0000192	6	PC3	HG-U133A	610611110806.B02	.H01.G02.E03.D04.B05.A06	GS3000	DMSO	Prestwick Chemical	20	Minoxidil [38304-91-5]
1915	610	4-hydroxyphenazone		0.0000196	6	PC3	HG-U133A	610611110806.B03	.H01.G02.E03.D04.B05.A06	GS3000	DMSO	Prestwick Chemical	30	Antipyrine, 4-hydroxy [1672-63-5]
1916	610	niclosamide	INN	0.0000122	6	PC3	HG-U133A	610611110806.B04	.H01.G02.E03.D04.B05.A06	GS3000	DMSO	Prestwick Chemical	40	Niclosamide [50-65-7]
1917	610	lidocaine	INN	0.0000148	6	PC3	HG-U133A	610611110806.B06	.H01.G02.E03.D04.B05.A06	GS3000	DMSO	Prestwick Chemical	50	Lidocaone hydrochloride [73-78-9]
1918	610	tolazoline	INN	0.0000204	6	PC3	HG-U133A	610611110806.A01	.H01.G02.E03.D04.B05.A06	GS3000	DMSO	Prestwick Chemical	60	Tolazoline hydrochloride [59-97-2]
1919	610	tolnaftate	INN	0.000013	6	PC3	HG-U133A	610611110806.A02	.H01.G02.E03.D04.B05.A06	GS3000	DMSO	Prestwick Chemical	70	Tolnaftate [2398-96-1]
1920	610	trimethobenzamide	INN	0.0000094	6	PC3	HG-U133A	610611110806.A03	.H01.G02.E03.D04.B05.A06	GS3000	DMSO	Prestwick Chemical	80	Trimethobenzamide hydrochloride [554-92-7]
1921	610	metronidazole	INN	0.0000234	6	PC3	HG-U133A	610611110806.A04	.H01.G02.E03.D04.B05.A06	GS3000	DMSO	Prestwick Chemical	81	Metronidazole [443-48-1]
1922	610	khellin	INN	0.0000154	6	PC3	HG-U133A	610611110806.A05	.H01.G02.E03.D04.B05.A06	GS3000	DMSO	Prestwick Chemical	91	Khellin [82-02-0]
1923	611	apomorphine		0.0000064	6	PC3	HG-U133A	610611110806.H08	.H07.G08.E09.D10.B11.A12	GS3000	DMSO	Prestwick Chemical	101	Apomorphine hydrochloride hemihydrate [41372-20-7]
1924	611	naloxone	INN	0.000011	6	PC3	HG-U133A	610611110806.H09	.H07.G08.E09.D10.B11.A12	GS3000	DMSO	Prestwick Chemical	111	Naloxone hydrochloride [357-08-4]
1925	611	bromocriptine	INN	0.0000054	6	PC3	HG-U133A	610611110806.H10	.H07.G08.E09.D10.B11.A12	GS3000	DMSO	Prestwick Chemical	121	Bromocryptine mesylate [22260-51-1]
1926	611	glipizide	INN	0.000009	6	PC3	HG-U133A	610611110806.H11	.H07.G08.E09.D10.B11.A12	GS3000	DMSO	Prestwick Chemical	131	Glipizide [29094-61-9]
1927	611	verapamil	INN	0.0000082	6	PC3	HG-U133A	610611110806.H12	.H07.G08.E09.D10.B11.A12	GS3000	DMSO	Prestwick Chemical	141	Verapamyl hydrochloride [152-11-4]
1928	611	erythromycin	INN	0.0000054	6	PC3	HG-U133A	610611110806.G07	.H07.G08.E09.D10.B11.A12	GS3000	DMSO	Prestwick Chemical	151	Erythromycin [114-07-8]
1929	611	cotinine	INN	0.0000226	6	PC3	HG-U133A	610611110806.G09	.H07.G08.E09.D10.B11.A12	GS3000	DMSO	Prestwick Chemical	82	Cotinine (-) [486-56-6]
1930	611	zimeldine	INN	0.0000098	6	PC3	HG-U133A	610611110806.G10	.H07.G08.E09.D10.B11.A12	GS3000	DMSO	Prestwick Chemical	92	Zimelidine dihydrochloride monohydrate [61129-30-4]
1931	611	amoxapine	INN	0.0000128	6	PC3	HG-U133A	610611110806.G11	.H07.G08.E09.D10.B11.A12	GS3000	DMSO	Prestwick Chemical	102	Amoxapine [14028-44-5]
1932	611	metolazone	INN	0.000011	6	PC3	HG-U133A	610611110806.G12	.H07.G08.E09.D10.B11.A12	GS3000	DMSO	Prestwick Chemical	112	Metolazone [17560-51-9]
1933	611	metanephrine		0.0000172	6	PC3	HG-U133A	610611110806.F07	.H07.G08.E09.D10.B11.A12	GS3000	DMSO	Prestwick Chemical	122	Metanephrine hydrochloride DL [881-95-8]
1934	611	dipyridamole	INN	0.000008	6	PC3	HG-U133A	610611110806.F09	.H07.G08.E09.D10.B11.A12	GS3000	DMSO	Prestwick Chemical	142	Dipyridamole [58-32-2]
1935	611	oleandomycin	INN	0.000005	6	PC3	HG-U133A	610611110806.F10	.H07.G08.E09.D10.B11.A12	GS3000	DMSO	Prestwick Chemical	152	Oleandomycin phosphate [7060-74-4]
1936	611	edrophonium chloride	INN	0.0000198	6	PC3	HG-U133A	610611110806.F11	.H07.G08.E09.D10.B11.A12	GS3000	DMSO	Prestwick Chemical	83	Edrophonium chloride [116-38-1]
1937	611	azacyclonol	INN	0.000015	6	PC3	HG-U133A	610611110806.F12	.H07.G08.E09.D10.B11.A12	GS3000	DMSO	Prestwick Chemical	93	Azacyclonol [115-46-8]
1938	611	cyproheptadine	INN	0.0000124	6	PC3	HG-U133A	'610611110806.E07	.H07.G08.E09.D10.B11.A12	GS3000	DMSO	Prestwick Chemical	103	Cyproheptadine hydrochloride [969-33-5]
1939	611	ciprofloxacin	INN	0.0000108	6	PC3	HG-U133A	'610611110806.E08	.H07.G08.E09.D10.B11.A12	GS3000	DMSO	Prestwick Chemical	113	Ciprofloxacin hydrochloride [93107-08-5]
1940	611	dehydrocholic acid	INN	0.0000096	6	PC3	HG-U133A	'610611110806.E10	.H07.G08.E09.D10.B11.A12	GS3000	DMSO	Prestwick Chemical	123	Dehydrocholic acid [81-23-2]
1941	611	hydroxyzine	INN	0.000009	6	PC3	HG-U133A	'610611110806.E11	.H07.G08.E09.D10.B11.A12	GS3000	DMSO	Prestwick Chemical	133	Hydroxyzine dihydrochloride [2192-20-3]
1942	611	chlorhexidine	INN	0.000008	6	PC3	HG-U133A	'610611110806.E12	.H07.G08.E09.D10.B11.A12	GS3000	DMSO	Prestwick Chemical	143	Chlorhexidine [55-56-1]
1943	611	midecamycin	INN	0.000005	6	PC3	HG-U133A	610611110806.D07	.H07.G08.E09.D10.B11.A12	GS3000	DMSO	Prestwick Chemical	153	Midecamycin [35457-80-8]
1944	611	moroxydine	INN	0.0000192	6	PC3	HG-U133A	610611110806.D08	.H07.G08.E09.D10.B11.A12	GS3000	DMSO	Prestwick Chemical	84	Moroxidine hydrochloride [3160-91-6]
1945	611	azathioprine	INN	0.0000144	6	PC3	HG-U133A	610611110806.D09	.H07.G08.E09.D10.B11.A12	GS3000	DMSO	Prestwick Chemical	94	Azathioprine [446-86-6]
1946	611	famotidine	INN	0.0000118	6	PC3	HG-U133A	610611110806.D11	.H07.G08.E09.D10.B11.A12	GS3000	DMSO	Prestwick Chemical	104	Famotidine [76824-35-6]
1947	611	hesperetin		0.0000132	6	PC3	HG-U133A	610611110806.C07	.H07.G08.E09.D10.B11.A12	GS3000	DMSO	Prestwick Chemical	124	Hesperetin [520-33-2]
1948	611	diltiazem	INN	0.0000088	6	PC3	HG-U133A	610611110806.C08	.H07.G08.E09.D10.B11.A12	GS3000	DMSO	Prestwick Chemical	134	Diltiazem hydrochloride [33286-22-5]
1949	611	loperamide	INN	0.0000078	6	PC3	HG-U133A	610611110806.C09	.H07.G08.E09.D10.B11.A12	GS3000	DMSO	Prestwick Chemical	144	Loperamide hydrochloride [34552-83-5]
1950	611	josamycin	INN	0.0000048	6	PC3	HG-U133A	610611110806.C10	.H07.G08.E09.D10.B11.A12	GS3000	DMSO	Prestwick Chemical	154	Josamycin [16846-24-5]
1951	611	trichostatin A		0.0000001	6	PC3	HG-U133A	610611110806.C11	.H07.G08.E09.D10.B11.A12	GS3000	DMSO	Sigma-Aldrich	T8552	Trichostatin A, from Streptomyces sp.
1952	611	baclofen	INN	0.0000188	6	PC3	HG-U133A	610611110806.C12	.H07.G08.E09.D10.B11.A12	GS3000	DMSO	Prestwick Chemical	85	Baclofen (R,S) [1134-47-0]
1953	611	lynestrenol	INN	0.000014	6	PC3	HG-U133A	610611110806.B07	.H07.G08.E09.D10.B11.A12	GS3000	DMSO	Prestwick Chemical	95	Lynestrenol [52-76-6]
1954	611	danazol	INN	0.0000118	6	PC3	HG-U133A	610611110806.B08	.H07.G08.E09.D10.B11.A12	GS3000	DMSO	Prestwick Chemical	105	Danazol [17230-88-5]
1955	611	haloperidol	INN	0.0000106	6	PC3	HG-U133A	610611110806.B09	.H07.G08.E09.D10.B11.A12	GS3000	DMSO	Prestwick Chemical	115	Haloperidol [52-86-8]
1956	611	perphenazine	INN	0.00001	6	PC3	HG-U133A	610611110806.B10	.H07.G08.E09.D10.B11.A12	GS3000	DMSO	Prestwick Chemical	125	Perphenazine [58-39-9]
1957	611	methotrexate	INN	0.0000088	6	PC3	HG-U133A	610611110806.B12	.H07.G08.E09.D10.B11.A12	GS3000	DMSO	Prestwick Chemical	135	Methotrexate [59-05-2]
1958	611	chlortetracycline	INN	0.0000078	6	PC3	HG-U133A	610611110806.A07	.H07.G08.E09.D10.B11.A12	GS3000	DMSO	Prestwick Chemical	145	Chlortetracycline hydrochloride [64-72-2]
1959	611	paclitaxel	INN	0.0000046	6	PC3	HG-U133A	610611110806.A08	.H07.G08.E09.D10.B11.A12	GS3000	DMSO	Prestwick Chemical	155	Paclitaxel [33069-62-4]
1960	611	aciclovir	INN	0.0000178	6	PC3	HG-U133A	610611110806.A09	.H07.G08.E09.D10.B11.A12	GS3000	DMSO	Prestwick Chemical	86	Acyclovir [59277-89-3]
1961	611	guanabenz	INN	0.0000138	6	PC3	HG-U133A	610611110806.A10	.H07.G08.E09.D10.B11.A12	GS3000	DMSO	Prestwick Chemical	96	Guanabenz acetate [23256-50-0]
1962	611	lisuride	INN	0.0000118	6	PC3	HG-U133A	610611110806.A11	.H07.G08.E09.D10.B11.A12	GS3000	DMSO	Prestwick Chemical	106	Lisuride (S)(-) [18016-80-3]
1963	612	sulfathiazole	INN	0.0000156	6	HL60	HG-U133A	612613111306.H02	.H01.G02.E03.D04.B05.A06	GS3000	DMSO	Prestwick Chemical	16	Sulfathiazole [72-14-0]
1964	612	cimetidine	INN	0.0000158	6	HL60	HG-U133A	612613111306.H03	.H01.G02.E03.D04.B05.A06	GS3000	DMSO	Prestwick Chemical	26	Cimetidine [51481-61-9]
1965	612	troleandomycin	INN	0.000005	6	HL60	HG-U133A	612613111306.H04	.H01.G02.E03.D04.B05.A06	GS3000	DMSO	Prestwick Chemical	36	Troleandomycin [2751-09-9]
1966	612	naphazoline	INN	0.0000162	6	HL60	HG-U133A	612613111306.H05	.H01.G02.E03.D04.B05.A06	GS3000	DMSO	Prestwick Chemical	46	Naphazoline hydrochloride [550-99-2]
1967	612	sulpiride	INN	0.0000118	6	HL60	HG-U133A	612613111306.H06	.H01.G02.E03.D04.B05.A06	GS3000	DMSO	Prestwick Chemical	56	Sulpiride [15676-16-1]
1968	612	minaprine	INN	0.0000108	6	HL60	HG-U133A	612613111306.G01	.H01.G02.E03.D04.B05.A06	GS3000	DMSO	Prestwick Chemical	66	Minaprine dihydrochloride [25953-17-7]
1969	612	cinchocaine	INN	0.0000116	6	HL60	HG-U133A	612613111306.G03	.H01.G02.E03.D04.B05.A06	GS3000	DMSO	Prestwick Chemical	76	Dibucaine [85-79-0]
1970	612	amiloride	INN	0.0000132	6	HL60	HG-U133A	612613111306.G04	.H01.G02.E03.D04.B05.A06	GS3000	DMSO	Prestwick Chemical	7	Amiloride hydrochloride dihydrate [17440-83-4]
1971	612	trichostatin A		0.0000001	6	HL60	HG-U133A	612613111306.G05	.H01.G02.E03.D04.B05.A06	GS3000	DMSO	Sigma-Aldrich	T8552	Trichostatin A, from Streptomyces sp.
1972	612	levodopa	INN	0.0000202	6	HL60	HG-U133A	612613111306.G06	.H01.G02.E03.D04.B05.A06	GS3000	DMSO	Prestwick Chemical	17	Levodopa [59-92-7]
1973	612	doxylamine	INN	0.0000102	6	HL60	HG-U133A	612613111306.F01	.H01.G02.E03.D04.B05.A06	GS3000	DMSO	Prestwick Chemical	27	Doxylamine succinate [562-10-7]
1974	612	pyrimethamine	INN	0.000016	6	HL60	HG-U133A	612613111306.F02	.H01.G02.E03.D04.B05.A06	GS3000	DMSO	Prestwick Chemical	37	Pyrimethamine [58-14-0]
1975	612	ticlopidine	INN	0.0000134	6	HL60	HG-U133A	612613111306.F03	.H01.G02.E03.D04.B05.A06	GS3000	DMSO	Prestwick Chemical	47	Ticlopidine hydrochloride [53885-35-1]
1976	612	oxybuprocaine	INN	0.0000116	6	HL60	HG-U133A	612613111306.F04	.H01.G02.E03.D04.B05.A06	GS3000	DMSO	Prestwick Chemical	57	Benoxinate hydrochloride [5987-82-6]
1977	612	miconazole	INN	0.0000096	6	HL60	HG-U133A	612613111306.F05	.H01.G02.E03.D04.B05.A06	GS3000	DMSO	Prestwick Chemical	67	Miconazole [22916-47-8]
1978	612	prednisone	INN	0.0000112	6	HL60	HG-U133A	612613111306.F06	.H01.G02.E03.D04.B05.A06	GS3000	DMSO	Prestwick Chemical	77	Prednisone [53-03-2]
1979	612	amprolium	INN	0.0000126	6	HL60	HG-U133A	'612613111306.E01	.H01.G02.E03.D04.B05.A06	GS3000	DMSO	Prestwick Chemical	8	Amprolium hydrochloride [137-88-2]
1980	612	idoxuridine	INN	0.0000112	6	HL60	HG-U133A	'612613111306.E02	.H01.G02.E03.D04.B05.A06	GS3000	DMSO	Prestwick Chemical	18	Idoxuridine [54-42-2]
1981	612	ethambutol	INN	0.0000144	6	HL60	HG-U133A	'612613111306.E04	.H01.G02.E03.D04.B05.A06	GS3000	DMSO	Prestwick Chemical	28	Ethambutol dihydrochloride [1070-11-7]
1982	612	hexamethonium bromide	INN	0.00001	6	HL60	HG-U133A	'612613111306.E05	.H01.G02.E03.D04.B05.A06	GS3000	DMSO	Prestwick Chemical	38	Hexamethonium dibromide dihydrate [55-97-0]
1983	612	dicycloverine	INN	0.0000116	6	HL60	HG-U133A	'612613111306.E06	.H01.G02.E03.D04.B05.A06	GS3000	DMSO	Prestwick Chemical	48	Dicyclomine hydrochloride [67-92-5]
1984	612	oxetacaine	INN	0.0000086	6	HL60	HG-U133A	612613111306.D01	.H01.G02.E03.D04.B05.A06	GS3000	DMSO	Prestwick Chemical	58	Oxethazaine [126-27-2]
1985	612	isoxsuprine	INN	0.0000118	6	HL60	HG-U133A	612613111306.D02	.H01.G02.E03.D04.B05.A06	GS3000	DMSO	Prestwick Chemical	68	Isoxsuprine hydrochloride [579-56-6]
1986	612	thioridazine	INN	0.0000098	6	HL60	HG-U133A	612613111306.D03	.H01.G02.E03.D04.B05.A06	GS3000	DMSO	Prestwick Chemical	78	Thioridazine hydrochloride [130-61-0]
1987	612	hydrochlorothiazide	INN	0.0000134	6	HL60	HG-U133A	612613111306.D05	.H01.G02.E03.D04.B05.A06	GS3000	DMSO	Prestwick Chemical	9	Hydrochlorothiazide [58-93-5]
1988	612	captopril	INN	0.0000172	6	HL60	HG-U133A	612613111306.D06	.H01.G02.E03.D04.B05.A06	GS3000	DMSO	Prestwick Chemical	19	Captopril [62571-86-2]
1989	612	phenazone	INN	0.0000212	6	HL60	HG-U133A	612613111306.C01	.H01.G02.E03.D04.B05.A06	GS3000	DMSO	Prestwick Chemical	29	Antipyrine [60-80-0]
1990	612	diflunisal	INN	0.000016	6	HL60	HG-U133A	612613111306.C02	.H01.G02.E03.D04.B05.A06	GS3000	DMSO	Prestwick Chemical	39	Diflunisal [22494-42-4]
1991	612	amylocaine		0.0000148	6	HL60	HG-U133A	612613111306.C03	.H01.G02.E03.D04.B05.A06	GS3000	DMSO	Prestwick Chemical	49	Amyleine hydrochloride [532-59-2]
1992	612	pheniramine	INN	0.0000112	6	HL60	HG-U133A	612613111306.C04	.H01.G02.E03.D04.B05.A06	GS3000	DMSO	Prestwick Chemical	59	Pheniramine maleate [132-20-7]
1993	612	acebutolol	INN	0.0000108	6	HL60	HG-U133A	612613111306.C05	.H01.G02.E03.D04.B05.A06	GS3000	DMSO	Prestwick Chemical	69	Acebutolol hydrochloride [34381-68-5]
1994	612	diphemanil metilsulfate	INN	0.0000102	6	HL60	HG-U133A	612613111306.C06	.H01.G02.E03.D04.B05.A06	GS3000	DMSO	Prestwick Chemical	79	Diphemanil methylsulfate [62-97-5]
1995	612	sulfaguanidine	INN	0.0000186	6	HL60	HG-U133A	612613111306.B01	.H01.G02.E03.D04.B05.A06	GS3000	DMSO	Prestwick Chemical	10	Sulfaguanidine [57-67-0]
1996	612	minoxidil	INN	0.0000192	6	HL60	HG-U133A	612613111306.B02	.H01.G02.E03.D04.B05.A06	GS3000	DMSO	Prestwick Chemical	20	Minoxidil [38304-91-5]
1997	612	4-hydroxyphenazone		0.0000196	6	HL60	HG-U133A	612613111306.B03	.H01.G02.E03.D04.B05.A06	GS3000	DMSO	Prestwick Chemical	30	Antipyrine, 4-hydroxy [1672-63-5]
1998	612	niclosamide	INN	0.0000122	6	HL60	HG-U133A	612613111306.B04	.H01.G02.E03.D04.B05.A06	GS3000	DMSO	Prestwick Chemical	40	Niclosamide [50-65-7]
1999	612	lidocaine	INN	0.0000148	6	HL60	HG-U133A	612613111306.B06	.H01.G02.E03.D04.B05.A06	GS3000	DMSO	Prestwick Chemical	50	Lidocaone hydrochloride [73-78-9]
2000	612	tolazoline	INN	0.0000204	6	HL60	HG-U133A	612613111306.A01	.H01.G02.E03.D04.B05.A06	GS3000	DMSO	Prestwick Chemical	60	Tolazoline hydrochloride [59-97-2]
2001	612	tolnaftate	INN	0.000013	6	HL60	HG-U133A	612613111306.A02	.H01.G02.E03.D04.B05.A06	GS3000	DMSO	Prestwick Chemical	70	Tolnaftate [2398-96-1]
2002	612	trimethobenzamide	INN	0.0000094	6	HL60	HG-U133A	612613111306.A03	.H01.G02.E03.D04.B05.A06	GS3000	DMSO	Prestwick Chemical	80	Trimethobenzamide hydrochloride [554-92-7]
2003	612	metronidazole	INN	0.0000234	6	HL60	HG-U133A	612613111306.A04	.H01.G02.E03.D04.B05.A06	GS3000	DMSO	Prestwick Chemical	81	Metronidazole [443-48-1]
2004	612	khellin	INN	0.0000154	6	HL60	HG-U133A	612613111306.A05	.H01.G02.E03.D04.B05.A06	GS3000	DMSO	Prestwick Chemical	91	Khellin [82-02-0]
2005	613	apomorphine		0.0000064	6	HL60	HG-U133A	612613111306.H08	.H07.G08.E09.D10.B11.A12	GS3000	DMSO	Prestwick Chemical	101	Apomorphine hydrochloride hemihydrate [41372-20-7]
2006	613	naloxone	INN	0.000011	6	HL60	HG-U133A	612613111306.H09	.H07.G08.E09.D10.B11.A12	GS3000	DMSO	Prestwick Chemical	111	Naloxone hydrochloride [357-08-4]
2007	613	bromocriptine	INN	0.0000054	6	HL60	HG-U133A	612613111306.H10	.H07.G08.E09.D10.B11.A12	GS3000	DMSO	Prestwick Chemical	121	Bromocryptine mesylate [22260-51-1]
2008	613	glipizide	INN	0.000009	6	HL60	HG-U133A	612613111306.H11	.H07.G08.E09.D10.B11.A12	GS3000	DMSO	Prestwick Chemical	131	Glipizide [29094-61-9]
2009	613	verapamil	INN	0.0000082	6	HL60	HG-U133A	612613111306.H12	.H07.G08.E09.D10.B11.A12	GS3000	DMSO	Prestwick Chemical	141	Verapamyl hydrochloride [152-11-4]
2010	613	erythromycin	INN	0.0000054	6	HL60	HG-U133A	612613111306.G07	.H07.G08.E09.D10.B11.A12	GS3000	DMSO	Prestwick Chemical	151	Erythromycin [114-07-8]
2011	613	cotinine	INN	0.0000226	6	HL60	HG-U133A	612613111306.G09	.H07.G08.E09.D10.B11.A12	GS3000	DMSO	Prestwick Chemical	82	Cotinine (-) [486-56-6]
2012	613	zimeldine	INN	0.0000098	6	HL60	HG-U133A	612613111306.G10	.H07.G08.E09.D10.B11.A12	GS3000	DMSO	Prestwick Chemical	92	Zimelidine dihydrochloride monohydrate [61129-30-4]
2013	613	amoxapine	INN	0.0000128	6	HL60	HG-U133A	612613111306.G11	.H07.G08.E09.D10.B11.A12	GS3000	DMSO	Prestwick Chemical	102	Amoxapine [14028-44-5]
2014	613	metolazone	INN	0.000011	6	HL60	HG-U133A	612613111306.G12	.H07.G08.E09.D10.B11.A12	GS3000	DMSO	Prestwick Chemical	112	Metolazone [17560-51-9]
2015	613	metanephrine		0.0000172	6	HL60	HG-U133A	612613111306.F07	.H07.G08.E09.D10.B11.A12	GS3000	DMSO	Prestwick Chemical	122	Metanephrine hydrochloride DL [881-95-8]
2016	613	loxapine	INN	0.000009	6	HL60	HG-U133A	612613111306.F08	.H07.G08.E09.D10.B11.A12	GS3000	DMSO	Prestwick Chemical	132	Loxapine succinate [27833-64-3]
2017	613	dipyridamole	INN	0.000008	6	HL60	HG-U133A	612613111306.F09	.H07.G08.E09.D10.B11.A12	GS3000	DMSO	Prestwick Chemical	142	Dipyridamole [58-32-2]
2018	613	oleandomycin	INN	0.000005	6	HL60	HG-U133A	612613111306.F10	.H07.G08.E09.D10.B11.A12	GS3000	DMSO	Prestwick Chemical	152	Oleandomycin phosphate [7060-74-4]
2019	613	edrophonium chloride	INN	0.0000198	6	HL60	HG-U133A	612613111306.F11	.H07.G08.E09.D10.B11.A12	GS3000	DMSO	Prestwick Chemical	83	Edrophonium chloride [116-38-1]
2020	613	azacyclonol	INN	0.000015	6	HL60	HG-U133A	612613111306.F12	.H07.G08.E09.D10.B11.A12	GS3000	DMSO	Prestwick Chemical	93	Azacyclonol [115-46-8]
2021	613	cyproheptadine	INN	0.0000124	6	HL60	HG-U133A	'612613111306.E07	.H07.G08.E09.D10.B11.A12	GS3000	DMSO	Prestwick Chemical	103	Cyproheptadine hydrochloride [969-33-5]
2022	613	ciprofloxacin	INN	0.0000108	6	HL60	HG-U133A	'612613111306.E08	.H07.G08.E09.D10.B11.A12	GS3000	DMSO	Prestwick Chemical	113	Ciprofloxacin hydrochloride [93107-08-5]
2023	613	dehydrocholic acid	INN	0.0000096	6	HL60	HG-U133A	'612613111306.E10	.H07.G08.E09.D10.B11.A12	GS3000	DMSO	Prestwick Chemical	123	Dehydrocholic acid [81-23-2]
2024	613	hydroxyzine	INN	0.000009	6	HL60	HG-U133A	'612613111306.E11	.H07.G08.E09.D10.B11.A12	GS3000	DMSO	Prestwick Chemical	133	Hydroxyzine dihydrochloride [2192-20-3]
2025	613	chlorhexidine	INN	0.000008	6	HL60	HG-U133A	'612613111306.E12	.H07.G08.E09.D10.B11.A12	GS3000	DMSO	Prestwick Chemical	143	Chlorhexidine [55-56-1]
2026	613	midecamycin	INN	0.000005	6	HL60	HG-U133A	612613111306.D07	.H07.G08.E09.D10.B11.A12	GS3000	DMSO	Prestwick Chemical	153	Midecamycin [35457-80-8]
2027	613	moroxydine	INN	0.0000192	6	HL60	HG-U133A	612613111306.D08	.H07.G08.E09.D10.B11.A12	GS3000	DMSO	Prestwick Chemical	84	Moroxidine hydrochloride [3160-91-6]
2028	613	azathioprine	INN	0.0000144	6	HL60	HG-U133A	612613111306.D09	.H07.G08.E09.D10.B11.A12	GS3000	DMSO	Prestwick Chemical	94	Azathioprine [446-86-6]
2029	613	famotidine	INN	0.0000118	6	HL60	HG-U133A	612613111306.D11	.H07.G08.E09.D10.B11.A12	GS3000	DMSO	Prestwick Chemical	104	Famotidine [76824-35-6]
2030	613	ampicillin	INN	0.00001	6	HL60	HG-U133A	612613111306.D12	.H07.G08.E09.D10.B11.A12	GS3000	DMSO	Prestwick Chemical	114	Ampicillin trihydrate [7177-48-2]
2031	613	hesperetin		0.0000132	6	HL60	HG-U133A	612613111306.C07	.H07.G08.E09.D10.B11.A12	GS3000	DMSO	Prestwick Chemical	124	Hesperetin [520-33-2]
2032	613	diltiazem	INN	0.0000088	6	HL60	HG-U133A	612613111306.C08	.H07.G08.E09.D10.B11.A12	GS3000	DMSO	Prestwick Chemical	134	Diltiazem hydrochloride [33286-22-5]
2033	613	loperamide	INN	0.0000078	6	HL60	HG-U133A	612613111306.C09	.H07.G08.E09.D10.B11.A12	GS3000	DMSO	Prestwick Chemical	144	Loperamide hydrochloride [34552-83-5]
2034	613	josamycin	INN	0.0000048	6	HL60	HG-U133A	612613111306.C10	.H07.G08.E09.D10.B11.A12	GS3000	DMSO	Prestwick Chemical	154	Josamycin [16846-24-5]
2035	613	trichostatin A		0.0000001	6	HL60	HG-U133A	612613111306.C11	.H07.G08.E09.D10.B11.A12	GS3000	DMSO	Sigma-Aldrich	T8552	Trichostatin A, from Streptomyces sp.
2036	613	baclofen	INN	0.0000188	6	HL60	HG-U133A	612613111306.C12	.H07.G08.E09.D10.B11.A12	GS3000	DMSO	Prestwick Chemical	85	Baclofen (R,S) [1134-47-0]
2037	613	lynestrenol	INN	0.000014	6	HL60	HG-U133A	612613111306.B07	.H07.G08.E09.D10.B11.A12	GS3000	DMSO	Prestwick Chemical	95	Lynestrenol [52-76-6]
2038	613	danazol	INN	0.0000118	6	HL60	HG-U133A	612613111306.B08	.H07.G08.E09.D10.B11.A12	GS3000	DMSO	Prestwick Chemical	105	Danazol [17230-88-5]
2039	613	haloperidol	INN	0.0000106	6	HL60	HG-U133A	612613111306.B09	.H07.G08.E09.D10.B11.A12	GS3000	DMSO	Prestwick Chemical	115	Haloperidol [52-86-8]
2040	613	perphenazine	INN	0.00001	6	HL60	HG-U133A	612613111306.B10	.H07.G08.E09.D10.B11.A12	GS3000	DMSO	Prestwick Chemical	125	Perphenazine [58-39-9]
2041	613	methotrexate	INN	0.0000088	6	HL60	HG-U133A	612613111306.B12	.H07.G08.E09.D10.B11.A12	GS3000	DMSO	Prestwick Chemical	135	Methotrexate [59-05-2]
2042	613	chlortetracycline	INN	0.0000078	6	HL60	HG-U133A	612613111306.A07	.H07.G08.E09.D10.B11.A12	GS3000	DMSO	Prestwick Chemical	145	Chlortetracycline hydrochloride [64-72-2]
2043	613	paclitaxel	INN	0.0000046	6	HL60	HG-U133A	612613111306.A08	.H07.G08.E09.D10.B11.A12	GS3000	DMSO	Prestwick Chemical	155	Paclitaxel [33069-62-4]
2044	613	aciclovir	INN	0.0000178	6	HL60	HG-U133A	612613111306.A09	.H07.G08.E09.D10.B11.A12	GS3000	DMSO	Prestwick Chemical	86	Acyclovir [59277-89-3]
2045	613	guanabenz	INN	0.0000138	6	HL60	HG-U133A	612613111306.A10	.H07.G08.E09.D10.B11.A12	GS3000	DMSO	Prestwick Chemical	96	Guanabenz acetate [23256-50-0]
2046	613	lisuride	INN	0.0000118	6	HL60	HG-U133A	612613111306.A11	.H07.G08.E09.D10.B11.A12	GS3000	DMSO	Prestwick Chemical	106	Lisuride (S)(-) [18016-80-3]
2047	616	naltrexone	INN	0.0000096	6	PC3	HT_HG-U133A	5500024024213121906561.H02	.H01.G02.E03.D04.B05.A06	Axon ImageXpress	DMSO	Prestwick Chemical	116	Naltrexone hydrochloride dihydrate [16676-29-2]
2048	616	mefloquine	INN	0.0000096	6	PC3	HT_HG-U133A	5500024024213121906561.H03	.H01.G02.E03.D04.B05.A06	Axon ImageXpress	DMSO	Prestwick Chemical	126	Mefloquine hydrochloride [51773-92-3]
2049	616	astemizole	INN	0.0000088	6	PC3	HT_HG-U133A	5500024024213121906561.H04	.H01.G02.E03.D04.B05.A06	Axon ImageXpress	DMSO	Prestwick Chemical	136	Astemizole [68844-77-9]
2050	616	tamoxifen	INN	0.000007	6	PC3	HT_HG-U133A	5500024024213121906561.H05	.H01.G02.E03.D04.B05.A06	Axon ImageXpress	DMSO	Prestwick Chemical	146	Tamoxifen citrate [54965-24-1]
